timestamp,MW,kV,,
28-04-15 13:00,2.45,10.46,,
28-04-15 14:00,3.38,10.51,,
28-04-15 15:00,5.05,10.61,,
28-04-15 16:00,5.55,10.64,,
28-04-15 17:00,5.32,10.6,,
28-04-15 18:00,7.86,10.6,,
28-04-15 19:00,5.78,10.53,,
28-04-15 20:00,6.11,10.56,,
28-04-15 21:00,5.1,10.56,,
28-04-15 22:00,5.99,10.49,,
28-04-15 23:00,4.08,10.41,,
29-04-15 0:00,3.76,10.43,,
29-04-15 1:00,4.3,10.43,,
29-04-15 2:00,4.37,10.42,,
29-04-15 3:00,6.57,10.42,,
29-04-15 4:00,2.28,10.41,,
29-04-15 5:00,4.11,10.53,,
29-04-15 6:00,2.91,10.49,,
29-04-15 7:00,3.5,10.55,,
29-04-15 8:00,7.38,10.57,,
29-04-15 9:00,7.87,10.53,,
29-04-15 10:00,9.23,10.58,,
29-04-15 11:00,8.66,10.6,,
29-04-15 12:00,8.83,10.58,,
29-04-15 13:00,7.44,10.52,,
29-04-15 14:00,8.6,10.51,,
29-04-15 15:00,9.74,10.58,,
29-04-15 16:00,5.49,10.5,,
29-04-15 17:00,8.61,10.48,,
29-04-15 18:00,11.33,10.49,,
29-04-15 19:00,9.23,10.58,,
29-04-15 20:00,4.77,10.57,,
29-04-15 21:00,3.55,10.52,,
29-04-15 22:00,6.93,10.56,,
29-04-15 23:00,7.1,10.56,,
30-04-15 0:00,9.49,10.6,,
30-04-15 1:00,7.06,10.64,,
30-04-15 2:00,4.41,10.67,,
30-04-15 3:00,2.03,10.65,,
30-04-15 4:00,0.81,10.61,,
30-04-15 5:00,1.07,10.56,,
30-04-15 6:00,1.17,10.58,,
30-04-15 7:00,1.86,10.56,,
30-04-15 8:00,0.54,10.44,,
30-04-15 9:00,0.8,10.47,,
30-04-15 10:00,0.93,10.47,,
30-04-15 11:00,0.8,10.47,,
30-04-15 12:00,1.79,10.45,,
30-04-15 13:00,1.05,10.46,,
30-04-15 14:00,3.06,10.5,,
30-04-15 15:00,0.27,10.54,,
30-04-15 16:00,5.94,10.62,,
30-04-15 17:00,6.46,10.6,,
30-04-15 18:00,2.72,10.64,,
30-04-15 19:00,2.82,10.65,,
30-04-15 20:00,1.17,10.61,,
30-04-15 21:00,-0.02,10.61,,
30-04-15 22:00,1.72,10.6,,
30-04-15 23:00,1.8,10.52,,
01-05-15 0:00,1.35,10.53,,
01-05-15 1:00,0.8,10.47,,
01-05-15 2:00,0.17,10.47,,
01-05-15 3:00,0.5,10.44,,
01-05-15 4:00,0.43,10.42,,
01-05-15 5:00,-0.03,10.41,,
01-05-15 6:00,-0.1,10.42,,
01-05-15 7:00,-0.13,10.37,,
01-05-15 8:00,-0.13,10.37,,
01-05-15 9:00,-0.09,10.38,,
01-05-15 10:00,-0.02,10.41,,
01-05-15 11:00,0.09,10.42,,
01-05-15 12:00,0.16,10.45,,
01-05-15 13:00,0.69,10.47,,
01-05-15 14:00,1.53,10.47,,
01-05-15 15:00,0.93,10.45,,
01-05-15 16:00,1.45,10.43,,
01-05-15 17:00,4.2,10.43,,
01-05-15 18:00,2.24,10.45,,
01-05-15 19:00,0.73,10.45,,
01-05-15 20:00,0.8,10.45,,
01-05-15 21:00,0.69,10.43,,
01-05-15 22:00,1.47,10.47,,
01-05-15 23:00,1.12,10.52,,
02-05-15 0:00,2.69,10.56,,
02-05-15 1:00,2.89,10.54,,
02-05-15 2:00,3.53,10.5,,
02-05-15 3:00,3.2,10.51,,
02-05-15 4:00,2.22,10.5,,
02-05-15 5:00,3.28,10.51,,
02-05-15 6:00,2.94,10.52,,
02-05-15 7:00,3.57,10.48,,
02-05-15 8:00,2.6,10.47,,
02-05-15 9:00,1.58,10.47,,
02-05-15 10:00,0.64,10.47,,
02-05-15 11:00,0.4,10.48,,
02-05-15 12:00,0.7,10.5,,
02-05-15 13:00,1.01,10.51,,
02-05-15 14:00,0.94,10.51,,
02-05-15 15:00,1.39,10.51,,
02-05-15 16:00,1.66,10.53,,
02-05-15 17:00,1.63,10.5,,
02-05-15 18:00,1.79,10.49,,
02-05-15 19:00,1.74,10.54,,
02-05-15 20:00,2.06,10.55,,
02-05-15 21:00,1.67,10.53,,
02-05-15 22:00,1.02,10.55,,
02-05-15 23:00,0.87,10.45,,
03-05-15 0:00,0.55,10.49,,
03-05-15 1:00,0.28,10.51,,
03-05-15 2:00,0.15,10.5,,
03-05-15 3:00,-0.12,10.48,,
03-05-15 4:00,-0.13,10.46,,
03-05-15 5:00,-0.13,10.47,,
03-05-15 6:00,-0.12,10.47,,
03-05-15 7:00,-0.12,10.46,,
03-05-15 8:00,-0.13,10.45,,
03-05-15 9:00,0.1,10.58,,
03-05-15 10:00,1.1,10.6,,
03-05-15 11:00,2.01,10.59,,
03-05-15 12:00,3.07,10.61,,
03-05-15 13:00,2.9,10.57,,
03-05-15 14:00,4.67,10.58,,
03-05-15 15:00,6.36,10.54,,
03-05-15 16:00,8.22,10.5,,
03-05-15 17:00,10.68,10.44,,
03-05-15 18:00,11.67,10.4,,
03-05-15 19:00,10.94,10.47,,
03-05-15 20:00,11.31,10.5,,
03-05-15 21:00,12.42,10.5,,
03-05-15 22:00,12.49,10.49,,
03-05-15 23:00,12.65,10.56,,
04-05-15 0:00,12.65,10.61,,
04-05-15 1:00,12.52,10.52,,
04-05-15 2:00,12.03,10.6,,
04-05-15 3:00,10.85,10.44,,
04-05-15 4:00,8.63,10.44,,
04-05-15 5:00,1.65,10.41,,
04-05-15 6:00,3.15,10.44,,
04-05-15 7:00,5.77,10.56,,
04-05-15 8:00,3.71,10.58,,
04-05-15 9:00,2.39,10.6,,
04-05-15 10:00,2.37,10.56,,
04-05-15 11:00,4.01,10.58,,
04-05-15 12:00,5.64,10.52,,
04-05-15 13:00,4.27,10.39,,
04-05-15 14:00,4.87,10.41,,
04-05-15 15:00,6.26,10.5,,
04-05-15 16:00,5.95,10.41,,
04-05-15 17:00,5.33,10.38,,
04-05-15 18:00,6.01,10.47,,
04-05-15 19:00,4.5,10.44,,
04-05-15 20:00,1.66,10.44,,
04-05-15 21:00,0.77,10.42,,
04-05-15 22:00,1.07,10.45,,
04-05-15 23:00,1,10.37,,
05-05-15 0:00,0.85,10.37,,
05-05-15 1:00,-0.12,10.38,,
05-05-15 2:00,0.51,10.41,,
05-05-15 3:00,1.12,10.5,,
05-05-15 4:00,1.75,10.5,,
05-05-15 5:00,4.17,10.46,,
05-05-15 6:00,8,10.52,,
05-05-15 7:00,10.44,10.44,,
05-05-15 8:00,12.51,10.46,,
05-05-15 9:00,12.69,10.4,,
05-05-15 10:00,12.66,10.4,,
05-05-15 11:00,12.62,10.42,,
05-05-15 12:00,12.56,10.55,,
05-05-15 13:00,9.79,10.59,,
05-05-15 14:00,4.79,10.56,,
05-05-15 15:00,3.12,10.64,,
05-05-15 16:00,1.17,10.62,,
05-05-15 17:00,2.21,10.6,,
05-05-15 18:00,4.95,10.59,,
05-05-15 19:00,8.49,10.57,,
05-05-15 20:00,12.38,10.55,,
05-05-15 21:00,12.32,10.6,,
05-05-15 22:00,11.39,10.63,,
05-05-15 23:00,10.26,10.47,,
06-05-15 0:00,10.68,10.53,,
06-05-15 1:00,10.14,10.58,,
06-05-15 2:00,7.26,10.57,,
06-05-15 3:00,7.63,10.57,,
06-05-15 4:00,7.55,10.53,,
06-05-15 5:00,9.15,10.5,,
06-05-15 6:00,7.68,10.42,,
06-05-15 7:00,5.03,10.53,,
06-05-15 8:00,7.06,10.59,,
06-05-15 9:00,10.22,10.6,,
06-05-15 10:00,10.59,10.53,,
06-05-15 11:00,10.3,10.56,,
06-05-15 12:00,10.83,10.56,,
06-05-15 13:00,11.16,10.55,,
06-05-15 14:00,11.47,10.58,,
06-05-15 15:00,10.97,10.51,,
06-05-15 16:00,8.36,10.58,,
06-05-15 17:00,8.69,10.56,,
06-05-15 18:00,10.46,10.55,,
06-05-15 19:00,6.74,10.5,,
06-05-15 20:00,5.14,10.39,,
06-05-15 21:00,4.49,10.4,,
06-05-15 22:00,5.04,10.52,,
06-05-15 23:00,5.01,10.54,,
07-05-15 0:00,6.31,10.57,,
07-05-15 1:00,6.8,10.54,,
07-05-15 2:00,9.4,10.42,,
07-05-15 3:00,10.26,10.45,,
07-05-15 4:00,8.83,10.49,,
07-05-15 5:00,8.51,10.49,,
07-05-15 6:00,9.28,10.44,,
07-05-15 7:00,10.29,10.51,,
07-05-15 8:00,11.66,10.49,,
07-05-15 9:00,12.52,10.51,,
07-05-15 10:00,12.45,10.52,,
07-05-15 11:00,12.62,10.58,,
07-05-15 12:00,12.36,10.44,,
07-05-15 13:00,12.46,10.42,,
07-05-15 14:00,12.7,10.5,,
07-05-15 15:00,12.87,10.48,,
07-05-15 16:00,12.91,10.45,,
07-05-15 17:00,12.57,10.51,,
07-05-15 18:00,12.35,10.52,,
07-05-15 19:00,11.61,10.6,,
07-05-15 20:00,8.92,10.49,,
07-05-15 21:00,8.26,10.49,,
07-05-15 22:00,5.94,10.47,,
07-05-15 23:00,4.43,10.54,,
08-05-15 0:00,3.82,10.58,,
08-05-15 1:00,5.55,10.6,,
08-05-15 2:00,5.63,10.62,,
08-05-15 3:00,6.93,10.61,,
08-05-15 4:00,5.95,10.6,,
08-05-15 5:00,5.22,10.59,,
08-05-15 6:00,3.43,10.47,,
08-05-15 7:00,2.9,10.51,,
08-05-15 8:00,3.75,10.53,,
08-05-15 9:00,4.07,10.56,,
08-05-15 10:00,3.53,10.56,,
08-05-15 11:00,4.37,10.59,,
08-05-15 12:00,5.31,10.5,,
08-05-15 13:00,5.47,10.45,,
08-05-15 14:00,4.89,10.37,,
08-05-15 15:00,4.41,10.39,,
08-05-15 16:00,3.34,10.39,,
08-05-15 17:00,2.21,10.36,,
08-05-15 18:00,1.4,10.37,,
08-05-15 19:00,0.64,10.41,,
08-05-15 20:00,0.18,10.5,,
08-05-15 21:00,-0.11,10.53,,
08-05-15 22:00,-0.11,10.49,,
08-05-15 23:00,-0.06,10.53,,
09-05-15 0:00,-0.05,10.53,,
09-05-15 1:00,-0.08,10.55,,
09-05-15 2:00,0.43,10.4,,
09-05-15 3:00,2.43,10.39,,
09-05-15 4:00,3.68,10.39,,
09-05-15 5:00,4.67,10.39,,
09-05-15 6:00,7.02,10.5,,
09-05-15 7:00,10.39,10.58,,
09-05-15 8:00,11.24,10.62,,
09-05-15 9:00,11.31,10.56,,
09-05-15 10:00,10.99,10.53,,
09-05-15 11:00,11.82,10.53,,
09-05-15 12:00,12.26,10.52,,
09-05-15 13:00,11.59,10.57,,
09-05-15 14:00,10.96,10.59,,
09-05-15 15:00,4.47,10.66,,
09-05-15 16:00,5.37,10.62,,
09-05-15 17:00,5.73,10.56,,
09-05-15 18:00,8.3,10.57,,
09-05-15 19:00,8.06,10.66,,
09-05-15 20:00,5.4,10.47,,
09-05-15 21:00,3.27,10.46,,
09-05-15 22:00,2.18,10.52,,
09-05-15 23:00,1.32,10.55,,
10-05-15 0:00,0.53,10.55,,
10-05-15 1:00,0.53,10.56,,
10-05-15 2:00,1.41,10.54,,
10-05-15 3:00,2.27,10.54,,
10-05-15 4:00,2.28,10.53,,
10-05-15 5:00,5.47,10.44,,
10-05-15 6:00,6.97,10.52,,
10-05-15 7:00,6.56,10.58,,
10-05-15 8:00,9.56,10.5,,
10-05-15 9:00,11.78,10.46,,
10-05-15 10:00,12.39,10.46,,
10-05-15 11:00,12.65,10.55,,
10-05-15 12:00,12.53,10.57,,
10-05-15 13:00,12.35,10.55,,
10-05-15 14:00,12.34,10.51,,
10-05-15 15:00,11.97,10.55,,
10-05-15 16:00,8.27,10.58,,
10-05-15 17:00,7.63,10.47,,
10-05-15 18:00,7.44,10.48,,
10-05-15 19:00,4.01,10.52,,
10-05-15 20:00,1.49,10.5,,
10-05-15 21:00,1.86,10.48,,
10-05-15 22:00,1.79,10.47,,
10-05-15 23:00,2.28,10.58,,
11-05-15 0:00,3.87,10.62,,
11-05-15 1:00,3.73,10.6,,
11-05-15 2:00,3.79,10.57,,
11-05-15 3:00,3.83,10.51,,
11-05-15 4:00,7.57,10.46,,
11-05-15 5:00,7.75,10.49,,
11-05-15 6:00,8.33,10.44,,
11-05-15 7:00,8.12,10.47,,
11-05-15 8:00,8.31,10.5,,
11-05-15 9:00,10.11,10.46,,
11-05-15 10:00,9.95,10.46,,
11-05-15 11:00,10.34,10.54,,
11-05-15 12:00,10.34,10.47,,
11-05-15 13:00,11.75,10.39,,
11-05-15 14:00,10.34,10.4,,
11-05-15 15:00,9.47,10.44,,
11-05-15 16:00,9,10.46,,
11-05-15 17:00,9.69,10.46,,
11-05-15 18:00,9.42,10.5,,
11-05-15 19:00,9.15,10.6,,
11-05-15 20:00,9.57,10.61,,
11-05-15 21:00,6.68,10.48,,
11-05-15 22:00,2.91,10.53,,
11-05-15 23:00,1.16,10.52,,
12-05-15 0:00,0.52,10.53,,
12-05-15 1:00,0.74,10.52,,
12-05-15 2:00,1,10.51,,
12-05-15 3:00,0.26,10.48,,
12-05-15 4:00,0.66,10.49,,
12-05-15 5:00,0.66,10.49,,
12-05-15 6:00,1.04,10.49,,
12-05-15 7:00,2.18,10.44,,
12-05-15 8:00,2.44,10.47,,
12-05-15 9:00,1.47,10.43,,
12-05-15 10:00,1.24,10.46,,
12-05-15 11:00,1.64,10.46,,
12-05-15 12:00,4.5,10.49,,
12-05-15 13:00,2.38,10.46,,
12-05-15 14:00,7.22,10.49,,
12-05-15 15:00,11.04,10.44,,
12-05-15 16:00,9.85,10.51,,
12-05-15 17:00,11.69,10.42,,
12-05-15 18:00,11.54,10.51,,
12-05-15 19:00,10.64,10.58,,
12-05-15 20:00,11.09,10.58,,
12-05-15 21:00,11.88,10.52,,
12-05-15 22:00,10.11,10.57,,
12-05-15 23:00,11.24,10.5,,
13-05-15 0:00,11.71,10.47,,
13-05-15 1:00,12.17,10.43,,
13-05-15 2:00,12.11,10.43,,
13-05-15 3:00,11.48,10.49,,
13-05-15 4:00,10.62,10.55,,
13-05-15 5:00,10.83,10.54,,
13-05-15 6:00,11.38,10.45,,
13-05-15 7:00,12.38,10.6,,
13-05-15 8:00,12.47,10.58,,
13-05-15 9:00,12.45,10.58,,
13-05-15 10:00,12.57,10.52,,
13-05-15 11:00,12.64,10.5,,
13-05-15 12:00,12.6,10.5,,
13-05-15 13:00,12.63,10.65,,
13-05-15 14:00,12.65,10.62,,
13-05-15 15:00,12.67,10.46,,
13-05-15 16:00,12.6,10.48,,
13-05-15 17:00,12.34,10.56,,
13-05-15 18:00,11.91,10.57,,
13-05-15 19:00,10.72,10.56,,
13-05-15 20:00,10.75,10.59,,
13-05-15 21:00,7.24,10.64,,
13-05-15 22:00,5.2,10.54,,
13-05-15 23:00,2.83,10.47,,
14-05-15 0:00,2.09,10.46,,
14-05-15 1:00,1.36,10.5,,
14-05-15 2:00,0.84,10.45,,
14-05-15 3:00,-0.12,10.49,,
14-05-15 4:00,0.49,10.49,,
14-05-15 5:00,0.08,10.51,,
14-05-15 6:00,-0.15,10.51,,
14-05-15 7:00,-0.04,10.52,,
14-05-15 8:00,-0.12,10.58,,
14-05-15 9:00,0.04,10.58,,
14-05-15 10:00,0.33,10.6,,
14-05-15 11:00,0.21,10.62,,
14-05-15 12:00,1.26,10.62,,
14-05-15 13:00,2.03,10.65,,
14-05-15 14:00,1.73,10.66,,
14-05-15 15:00,2.4,10.53,,
14-05-15 16:00,2.24,10.48,,
14-05-15 17:00,2,10.46,,
14-05-15 18:00,1.55,10.47,,
14-05-15 19:00,1.04,10.47,,
14-05-15 20:00,1.01,10.5,,
14-05-15 21:00,1.84,10.53,,
14-05-15 22:00,1.86,10.53,,
14-05-15 23:00,0.44,10.55,,
15-05-15 0:00,0.32,10.54,,
15-05-15 1:00,0.27,10.55,,
15-05-15 2:00,-0.06,10.42,,
15-05-15 3:00,-0.05,10.4,,
15-05-15 4:00,0.39,10.42,,
15-05-15 5:00,0.13,10.4,,
15-05-15 6:00,0.34,10.37,,
15-05-15 7:00,-0.14,10.52,,
15-05-15 8:00,-0.13,10.54,,
15-05-15 9:00,-0.13,10.54,,
15-05-15 10:00,-0.13,10.46,,
15-05-15 11:00,0.34,10.48,,
15-05-15 12:00,2.72,10.51,,
15-05-15 13:00,4.09,10.52,,
15-05-15 14:00,6,10.55,,
15-05-15 15:00,4.59,10.57,,
15-05-15 16:00,4.43,10.57,,
15-05-15 17:00,3.65,10.56,,
15-05-15 18:00,4.03,10.57,,
15-05-15 19:00,2.42,10.61,,
15-05-15 20:00,3.95,10.62,,
15-05-15 21:00,4.02,10.6,,
15-05-15 22:00,3.79,10.63,,
15-05-15 23:00,2.47,10.59,,
16-05-15 0:00,3.72,10.58,,
16-05-15 1:00,3.6,10.61,,
16-05-15 2:00,2.65,10.61,,
16-05-15 3:00,2.84,10.62,,
16-05-15 4:00,2.66,10.61,,
16-05-15 5:00,2.45,10.59,,
16-05-15 6:00,2.17,10.56,,
16-05-15 7:00,1.8,10.5,,
16-05-15 8:00,3.05,10.46,,
16-05-15 9:00,4.15,10.54,,
16-05-15 10:00,4.58,10.55,,
16-05-15 11:00,5.7,10.54,,
16-05-15 12:00,7.17,10.63,,
16-05-15 13:00,7.77,10.66,,
16-05-15 14:00,7.18,10.57,,
16-05-15 15:00,9.69,10.45,,
16-05-15 16:00,11.28,10.47,,
16-05-15 17:00,12.55,10.49,,
16-05-15 18:00,12.66,10.51,,
16-05-15 19:00,12.68,10.58,,
16-05-15 20:00,12.6,10.56,,
16-05-15 21:00,12.55,10.51,,
16-05-15 22:00,12.44,10.61,,
16-05-15 23:00,12.15,10.65,,
17-05-15 0:00,11.66,10.65,,
17-05-15 1:00,11.81,10.62,,
17-05-15 2:00,11.74,10.64,,
17-05-15 3:00,11.48,10.6,,
17-05-15 4:00,12.07,10.43,,
17-05-15 5:00,11.79,10.45,,
17-05-15 6:00,12.49,10.49,,
17-05-15 7:00,11.55,10.6,,
17-05-15 8:00,11.25,10.59,,
17-05-15 9:00,11.22,10.5,,
17-05-15 10:00,12.43,10.58,,
17-05-15 11:00,12.52,10.53,,
17-05-15 12:00,12.64,10.59,,
17-05-15 13:00,12.61,10.58,,
17-05-15 14:00,12.76,10.59,,
17-05-15 15:00,12.37,10.62,,
17-05-15 16:00,12.06,10.57,,
17-05-15 17:00,11.52,10.53,,
17-05-15 18:00,11.64,10.57,,
17-05-15 19:00,8,10.39,,
17-05-15 20:00,9.71,10.35,,
17-05-15 21:00,9.12,10.53,,
17-05-15 22:00,9.02,10.61,,
17-05-15 23:00,10.1,10.57,,
18-05-15 0:00,10.19,10.57,,
18-05-15 1:00,8.63,10.57,,
18-05-15 2:00,7.87,10.61,,
18-05-15 3:00,4.48,10.62,,
18-05-15 4:00,2.69,10.6,,
18-05-15 5:00,1.11,10.57,,
18-05-15 6:00,0.85,10.47,,
18-05-15 7:00,0.34,10.53,,
18-05-15 8:00,0.01,10.59,,
18-05-15 9:00,0.21,10.64,,
18-05-15 10:00,0.07,10.62,,
18-05-15 11:00,0.56,10.61,,
18-05-15 12:00,1.96,10.46,,
18-05-15 13:00,4.01,10.41,,
18-05-15 14:00,0.8,10.41,,
18-05-15 15:00,0.93,10.43,,
18-05-15 16:00,2.29,10.46,,
18-05-15 17:00,4.59,10.45,,
18-05-15 18:00,3.66,10.46,,
18-05-15 19:00,8.09,10.46,,
18-05-15 20:00,10.67,10.42,,
18-05-15 21:00,11.95,10.46,,
18-05-15 22:00,12.18,10.54,,
18-05-15 23:00,12.07,10.56,,
19-05-15 0:00,11.61,10.59,,
19-05-15 1:00,7.46,10.56,,
19-05-15 2:00,6.86,10.49,,
19-05-15 3:00,6.02,10.52,,
19-05-15 4:00,5.2,10.36,,
19-05-15 5:00,3.72,10.35,,
19-05-15 6:00,3.57,10.46,,
19-05-15 7:00,3.75,10.49,,
19-05-15 8:00,3.54,10.49,,
19-05-15 9:00,4.35,10.49,,
19-05-15 10:00,5.28,10.46,,
19-05-15 11:00,4.9,10.48,,
19-05-15 12:00,9.02,10.48,,
19-05-15 13:00,8.96,10.47,,
19-05-15 14:00,7.55,10.49,,
19-05-15 15:00,9.38,10.52,,
19-05-15 16:00,7.38,10.55,,
19-05-15 17:00,6.84,10.56,,
19-05-15 18:00,8.12,10.59,,
19-05-15 19:00,5.9,10.63,,
19-05-15 20:00,8.37,10.49,,
19-05-15 21:00,5.48,10.43,,
19-05-15 22:00,6.13,10.38,,
19-05-15 23:00,2.55,10.38,,
20-05-15 0:00,2.78,10.4,,
20-05-15 1:00,2.57,10.38,,
20-05-15 2:00,1.94,10.39,,
20-05-15 3:00,3.05,10.36,,
20-05-15 4:00,5.2,10.49,,
20-05-15 5:00,4.72,10.5,,
20-05-15 6:00,2.37,10.48,,
20-05-15 7:00,2.73,10.46,,
20-05-15 8:00,1.32,10.45,,
20-05-15 9:00,2.11,10.47,,
20-05-15 10:00,2.85,10.53,,
20-05-15 11:00,3.89,10.53,,
20-05-15 12:00,0.16,10.51,,
20-05-15 13:00,3.17,10.48,,
20-05-15 14:00,3.2,10.52,,
20-05-15 15:00,2.7,10.59,,
20-05-15 16:00,1.65,10.64,,
20-05-15 17:00,1.71,10.65,,
20-05-15 18:00,1.25,10.49,,
20-05-15 19:00,0.86,10.49,,
20-05-15 20:00,0.91,10.51,,
20-05-15 21:00,0.52,10.53,,
20-05-15 22:00,0.27,10.52,,
20-05-15 23:00,0.86,10.44,,
21-05-15 0:00,0.73,10.35,,
21-05-15 1:00,0.05,10.35,,
21-05-15 2:00,0.02,10.36,,
21-05-15 3:00,0.3,10.34,,
21-05-15 4:00,0.09,10.44,,
21-05-15 5:00,-0.01,10.51,,
21-05-15 6:00,0.02,10.54,,
21-05-15 7:00,-0.13,10.59,,
21-05-15 8:00,-0.11,10.6,,
21-05-15 9:00,0.28,10.57,,
21-05-15 10:00,1.07,10.55,,
21-05-15 11:00,2.3,10.56,,
21-05-15 12:00,3.4,10.63,,
21-05-15 13:00,4.45,10.6,,
21-05-15 14:00,3.5,10.65,,
21-05-15 15:00,3.37,10.56,,
21-05-15 16:00,4.83,10.46,,
21-05-15 17:00,6.05,10.52,,
21-05-15 18:00,5.73,10.53,,
21-05-15 19:00,4.61,10.55,,
21-05-15 20:00,3.97,10.57,,
21-05-15 21:00,2.89,10.56,,
21-05-15 22:00,2.17,10.54,,
21-05-15 23:00,2.18,10.6,,
22-05-15 0:00,2.08,10.55,,
22-05-15 1:00,2.06,10.56,,
22-05-15 2:00,2.41,10.58,,
22-05-15 3:00,3.26,10.58,,
22-05-15 4:00,2.95,10.55,,
22-05-15 5:00,3.21,10.51,,
22-05-15 6:00,4.42,10.55,,
22-05-15 7:00,6.09,10.47,,
22-05-15 8:00,7.9,10.41,,
22-05-15 9:00,9.51,10.43,,
22-05-15 10:00,10.9,10.39,,
22-05-15 11:00,11.15,10.38,,
22-05-15 12:00,11.77,10.57,,
22-05-15 13:00,12.32,10.54,,
22-05-15 14:00,11.98,10.56,,
22-05-15 15:00,9.44,10.53,,
22-05-15 16:00,9.14,10.52,,
22-05-15 17:00,9.57,10.5,,
22-05-15 18:00,9.85,10.55,,
22-05-15 19:00,9.26,10.48,,
22-05-15 20:00,9.34,10.43,,
22-05-15 21:00,4.69,10.42,,
22-05-15 22:00,2.28,10.44,,
22-05-15 23:00,4.36,10.48,,
23-05-15 0:00,6.94,10.51,,
23-05-15 1:00,5.37,10.5,,
23-05-15 2:00,3.76,10.5,,
23-05-15 3:00,4.33,10.5,,
23-05-15 4:00,5.23,10.47,,
23-05-15 5:00,5.78,10.49,,
23-05-15 6:00,6.12,10.43,,
23-05-15 7:00,7.24,10.49,,
23-05-15 8:00,7.99,10.47,,
23-05-15 9:00,7.66,10.51,,
23-05-15 10:00,9.37,10.57,,
23-05-15 11:00,10.12,10.49,,
23-05-15 12:00,9.34,10.47,,
23-05-15 13:00,10.75,10.39,,
23-05-15 14:00,11.4,10.55,,
23-05-15 15:00,11.73,10.55,,
23-05-15 16:00,11.64,10.55,,
23-05-15 17:00,11.02,10.6,,
23-05-15 18:00,10.74,10.51,,
23-05-15 19:00,10.54,10.48,,
23-05-15 20:00,10.16,10.47,,
23-05-15 21:00,6.88,10.4,,
23-05-15 22:00,6.65,10.46,,
23-05-15 23:00,4.19,10.45,,
24-05-15 0:00,5.01,10.48,,
24-05-15 1:00,5.7,10.51,,
24-05-15 2:00,5.4,10.52,,
24-05-15 3:00,7.23,10.53,,
24-05-15 4:00,6.63,10.53,,
24-05-15 5:00,6.93,10.52,,
24-05-15 6:00,3.07,10.44,,
24-05-15 7:00,3.86,10.37,,
24-05-15 8:00,3.98,10.37,,
24-05-15 9:00,3.91,10.36,,
24-05-15 10:00,4.06,10.38,,
24-05-15 11:00,5.15,10.52,,
24-05-15 12:00,5.67,10.5,,
24-05-15 13:00,6.36,10.51,,
24-05-15 14:00,7.47,10.49,,
24-05-15 15:00,7.09,10.5,,
24-05-15 16:00,6.82,10.5,,
24-05-15 17:00,7.85,10.48,,
24-05-15 18:00,6.13,10.54,,
24-05-15 19:00,5.61,10.57,,
24-05-15 20:00,6.96,10.58,,
24-05-15 21:00,6.82,10.61,,
24-05-15 22:00,6.01,10.64,,
24-05-15 23:00,4.09,10.63,,
25-05-15 0:00,2.66,10.42,,
25-05-15 1:00,1.46,10.43,,
25-05-15 2:00,2.24,10.42,,
25-05-15 3:00,2.42,10.39,,
25-05-15 4:00,1.59,10.38,,
25-05-15 5:00,1,10.34,,
25-05-15 6:00,1.37,10.48,,
25-05-15 7:00,1.63,10.46,,
25-05-15 8:00,2.88,10.46,,
25-05-15 9:00,3.16,10.58,,
25-05-15 10:00,2.89,10.56,,
25-05-15 11:00,2.63,10.52,,
25-05-15 12:00,4.88,10.45,,
25-05-15 13:00,6.73,10.41,,
25-05-15 14:00,4.89,10.41,,
25-05-15 15:00,3.37,10.4,,
25-05-15 16:00,3.96,10.43,,
25-05-15 17:00,5.72,10.55,,
25-05-15 18:00,5.64,10.54,,
25-05-15 19:00,4.1,10.59,,
25-05-15 20:00,4.74,10.6,,
25-05-15 21:00,5.36,10.58,,
25-05-15 22:00,3.56,10.55,,
25-05-15 23:00,2.4,10.56,,
26-05-15 0:00,4,10.57,,
26-05-15 1:00,4.33,10.58,,
26-05-15 2:00,4.57,10.58,,
26-05-15 3:00,5.14,10.57,,
26-05-15 4:00,5.45,10.53,,
26-05-15 5:00,6.15,10.52,,
26-05-15 6:00,8.78,10.53,,
26-05-15 7:00,9.57,10.53,,
26-05-15 8:00,9.09,10.5,,
26-05-15 9:00,9.03,10.49,,
26-05-15 10:00,9.61,10.43,,
26-05-15 11:00,9.83,10.44,,
26-05-15 12:00,9.93,10.41,,
26-05-15 13:00,9.95,10.41,,
26-05-15 14:00,11.32,10.43,,
26-05-15 15:00,12.27,10.4,,
26-05-15 16:00,12.46,10.42,,
26-05-15 17:00,12.59,10.53,,
26-05-15 18:00,11.89,10.55,,
26-05-15 19:00,12.33,10.62,,
26-05-15 20:00,12.31,10.52,,
26-05-15 21:00,10.77,10.55,,
26-05-15 22:00,8.49,10.56,,
26-05-15 23:00,9.87,10.46,,
27-05-15 0:00,9.7,10.61,,
27-05-15 1:00,10.17,10.61,,
27-05-15 2:00,9.66,10.65,,
27-05-15 3:00,9.41,10.62,,
27-05-15 4:00,11.41,10.61,,
27-05-15 5:00,10.41,10.59,,
27-05-15 6:00,9.69,10.46,,
27-05-15 7:00,7.99,10.46,,
27-05-15 8:00,9.3,10.52,,
27-05-15 9:00,10.98,10.54,,
27-05-15 10:00,9.15,10.5,,
27-05-15 11:00,10.94,10.52,,
27-05-15 12:00,10.53,10.59,,
27-05-15 13:00,9.32,10.61,,
27-05-15 14:00,9.51,10.63,,
